8.90000000000000e-02
-5.58000000000000e-02
8.71000000000000e-02
-2.59000000000000e-02
7.82000000000000e-02
8.33000000000000e-02
-5.20000000000000e-03
9.21000000000000e-02
-1.04000000000000e-02
8.91000000000000e-02
8.65000000000000e-02
-4.69000000000000e-02
-5.25000000000000e-02
-4.37000000000000e-02
-6.00000000000000e-02
6.06000000000000e-02
7.57000000000000e-02
7.73000000000000e-02
7.17000000000000e-02
6.47000000000000e-02
