2.20000000000000e-03
6.13090000000000e-06
1.46000000000000e-02
5.60600000000000e-04
6.65000000000000e-06
1.47000000000000e-02
-9.99800000000000e-01
-3.40000000000000e-03
-8.67040000000000e-06
