time,data,src
34594337866.94214,42.35827,uSimMarineV22
34594337867.19272,42.35827,uSimMarineV22
34594337867.44974,42.35827,uSimMarineV22
34594337867.663864,42.35827,uSimMarineV22
34594337867.89597,42.35826,uSimMarineV22
34594337868.12748,42.35826,uSimMarineV22
34594337868.36166,42.35826,uSimMarineV22
34594337868.6018,42.35826,uSimMarineV22
34594337868.8391,42.35826,uSimMarineV22
34594337869.08104,42.35826,uSimMarineV22
34594337869.32518,42.35826,uSimMarineV22
34594337869.57674,42.35826,uSimMarineV22
34594337869.83632,42.35826,uSimMarineV22
34594337870.08519,42.35825,uSimMarineV22
34594337870.32264,42.35825,uSimMarineV22
34594337870.5737,42.35825,uSimMarineV22
34594337870.8306,42.35825,uSimMarineV22
34594337871.05186,42.35825,uSimMarineV22
34594337871.29641,42.35825,uSimMarineV22
34594337871.523964,42.35825,uSimMarineV22
34594337871.767,42.35825,uSimMarineV22
34594337872.02092,42.35824,uSimMarineV22
34594337872.27166,42.35824,uSimMarineV22
34594337872.51092,42.35824,uSimMarineV22
34594337872.76336,42.35824,uSimMarineV22
34594337873.00063,42.35824,uSimMarineV22
34594337873.24862,42.35824,uSimMarineV22
34594337873.47937,42.35824,uSimMarineV22
34594337873.719185,42.35824,uSimMarineV22
34594337873.97094,42.35823,uSimMarineV22
34594337874.1834,42.35823,uSimMarineV22
34594337874.4347,42.35823,uSimMarineV22
34594337874.68648,42.35823,uSimMarineV22
34594337874.938576,42.35823,uSimMarineV22
34594337875.1905,42.35823,uSimMarineV22
34594337875.4418,42.35823,uSimMarineV22
34594337875.69302,42.35822,uSimMarineV22
34594337875.94472,42.35822,uSimMarineV22
34594337876.1737,42.35822,uSimMarineV22
34594337876.42348,42.35822,uSimMarineV22
34594337876.67471,42.35822,uSimMarineV22
34594337876.92627,42.35822,uSimMarineV22
34594337877.15758,42.35822,uSimMarineV22
34594337877.41434,42.35821,uSimMarineV22
34594337877.62714,42.35821,uSimMarineV22
34594337877.87991,42.35821,uSimMarineV22
34594337878.10881,42.35821,uSimMarineV22
34594337878.35946,42.35821,uSimMarineV22
34594337878.6084,42.35821,uSimMarineV22
34594337878.85968,42.35821,uSimMarineV22
34594337879.11168,42.35820,uSimMarineV22
34594337879.3528,42.35820,uSimMarineV22
34594337879.60788,42.35820,uSimMarineV22
34594337879.8531,42.35820,uSimMarineV22
34594337880.105034,42.35820,uSimMarineV22
34594337880.358574,42.35820,uSimMarineV22
34594337880.5938,42.35819,uSimMarineV22
34594337880.84544,42.35819,uSimMarineV22
34594337881.07628,42.35819,uSimMarineV22
34594337881.32796,42.35819,uSimMarineV22
34594337881.556305,42.35819,uSimMarineV22
34594337881.80774,42.35819,uSimMarineV22
34594337882.05484,42.35819,uSimMarineV22
34594337882.28938,42.35818,uSimMarineV22
34594337882.54031,42.35818,uSimMarineV22
34594337882.7916,42.35818,uSimMarineV22
34594337883.01849,42.35818,uSimMarineV22
34594337883.26726,42.35818,uSimMarineV22
34594337883.51463,42.35818,uSimMarineV22
34594337883.75594,42.35818,uSimMarineV22
34594337883.98029,42.35817,uSimMarineV22
34594337884.23196,42.35817,uSimMarineV22
34594337884.484116,42.35817,uSimMarineV22
34594337884.7353,42.35817,uSimMarineV22
34594337884.98858,42.35817,uSimMarineV22
34594337885.23848,42.35817,uSimMarineV22
34594337885.486305,42.35816,uSimMarineV22
34594337885.73803,42.35816,uSimMarineV22
34594337885.98951,42.35816,uSimMarineV22
34594337886.2355,42.35816,uSimMarineV22
34594337886.4722,42.35816,uSimMarineV22
34594337886.72342,42.35816,uSimMarineV22
34594337886.96568,42.35816,uSimMarineV22
34594337887.2139,42.35815,uSimMarineV22
34594337887.46486,42.35815,uSimMarineV22
34594337887.71656,42.35815,uSimMarineV22
34594337887.95414,42.35815,uSimMarineV22
34594337888.2055,42.35815,uSimMarineV22
34594337888.45871,42.35815,uSimMarineV22
34594337888.70538,42.35814,uSimMarineV22
34594337888.935745,42.35814,uSimMarineV22
34594337889.18697,42.35814,uSimMarineV22
34594337889.43808,42.35814,uSimMarineV22
34594337889.68887,42.35814,uSimMarineV22
34594337889.93966,42.35814,uSimMarineV22
34594337890.1906,42.35814,uSimMarineV22
34594337890.4292,42.35813,uSimMarineV22
34594337890.678116,42.35813,uSimMarineV22
34594337890.90954,42.35813,uSimMarineV22
34594337891.14798,42.35813,uSimMarineV22
34594337891.39531,42.35813,uSimMarineV22
34594337891.64638,42.35813,uSimMarineV22
34594337891.89798,42.35813,uSimMarineV22
34594337892.12616,42.35813,uSimMarineV22
34594337892.369644,42.35813,uSimMarineV22
34594337892.62061,42.35813,uSimMarineV22
34594337892.8723,42.35813,uSimMarineV22
34594337893.12323,42.35813,uSimMarineV22
34594337893.37429,42.35813,uSimMarineV22
34594337893.6056,42.35813,uSimMarineV22
34594337893.85692,42.35813,uSimMarineV22
34594337894.08368,42.35813,uSimMarineV22
34594337894.33504,42.35813,uSimMarineV22
34594337894.60085,42.35813,uSimMarineV22
34594337894.82728,42.35813,uSimMarineV22
34594337895.076416,42.35813,uSimMarineV22
34594337895.3153,42.35813,uSimMarineV22
34594337895.567696,42.35813,uSimMarineV22
34594337895.806564,42.35813,uSimMarineV22
34594337896.0551,42.35813,uSimMarineV22
34594337896.2715,42.35813,uSimMarineV22
34594337896.49947,42.35813,uSimMarineV22
34594337896.736206,42.35813,uSimMarineV22
34594337896.98862,42.35813,uSimMarineV22
34594337897.2224,42.35813,uSimMarineV22
34594337897.47326,42.35813,uSimMarineV22
34594337897.7243,42.35813,uSimMarineV22
34594337897.97535,42.35813,uSimMarineV22
34594337898.22358,42.35813,uSimMarineV22
34594337898.4487,42.35813,uSimMarineV22
34594337898.70086,42.35813,uSimMarineV22
34594337898.94516,42.35813,uSimMarineV22
34594337899.20258,42.35813,uSimMarineV22
34594337899.42881,42.35813,uSimMarineV22
34594337899.680115,42.35814,uSimMarineV22
34594337899.91842,42.35814,uSimMarineV22
34594337900.29118,42.35814,uSimMarineV22
34594337900.518074,42.35814,uSimMarineV22
34594337900.92543,42.35814,uSimMarineV22
34594337901.15849,42.35814,uSimMarineV22
34594337901.40849,42.35814,uSimMarineV22
34594337901.65847,42.35814,uSimMarineV22
34594337901.90881,42.35814,uSimMarineV22
34594337902.15065,42.35814,uSimMarineV22
34594337902.401245,42.35815,uSimMarineV22
34594337902.628105,42.35815,uSimMarineV22
34594337902.87326,42.35815,uSimMarineV22
34594337903.12518,42.35815,uSimMarineV22
34594337903.375336,42.35815,uSimMarineV22
34594337903.613594,42.35815,uSimMarineV22
34594337903.8575,42.35815,uSimMarineV22
34594337904.09286,42.35815,uSimMarineV22
34594337904.34763,42.35815,uSimMarineV22
34594337904.58773,42.35815,uSimMarineV22
34594337904.84422,42.35816,uSimMarineV22
34594337905.0733,42.35816,uSimMarineV22
34594337905.3265,42.35816,uSimMarineV22
34594337905.57766,42.35816,uSimMarineV22
34594337905.8387,42.35816,uSimMarineV22
34594337906.07686,42.35816,uSimMarineV22
34594337906.31255,42.35816,uSimMarineV22
34594337906.55082,42.35816,uSimMarineV22
34594337906.79274,42.35816,uSimMarineV22
34594337907.03516,42.35816,uSimMarineV22
34594337907.28148,42.35816,uSimMarineV22
34594337907.50262,42.35816,uSimMarineV22
34594337907.74624,42.35817,uSimMarineV22
34594337907.977394,42.35817,uSimMarineV22
34594337908.22826,42.35817,uSimMarineV22
34594337908.48018,42.35817,uSimMarineV22
34594337908.78228,42.35817,uSimMarineV22
34594337909.01626,42.35817,uSimMarineV22
34594337909.24622,42.35817,uSimMarineV22
34594337909.49398,42.35817,uSimMarineV22
34594337909.74115,42.35817,uSimMarineV22
34594337909.96909,42.35817,uSimMarineV22
34594337910.62664,42.35817,uSimMarineV22
34594337910.86887,42.35818,uSimMarineV22
34594337911.11992,42.35818,uSimMarineV22
34594337911.348434,42.35818,uSimMarineV22
34594337911.5927,42.35818,uSimMarineV22
34594337911.8407,42.35818,uSimMarineV22
34594337911.8407,42.35818,uSimMarineV22
34594337912.08804,42.35818,uSimMarineV22
34594337912.33184,42.35818,uSimMarineV22
34594337912.55661,42.35818,uSimMarineV22
34594337912.7986,42.35818,uSimMarineV22
34594337913.02498,42.35818,uSimMarineV22
34594337913.28101,42.35818,uSimMarineV22
34594337913.53289,42.35818,uSimMarineV22
34594337913.781044,42.35819,uSimMarineV22
34594337914.07568,42.35819,uSimMarineV22
34594337914.32697,42.35819,uSimMarineV22
34594337914.55711,42.35819,uSimMarineV22
34594337914.80516,42.35819,uSimMarineV22
34594337915.03418,42.35819,uSimMarineV22
34594337915.27523,42.35819,uSimMarineV22
34594337915.53364,42.35820,uSimMarineV22
34594337915.78748,42.35820,uSimMarineV22
34594337916.03994,42.35820,uSimMarineV22
34594337916.28629,42.35820,uSimMarineV22
34594337916.52122,42.35820,uSimMarineV22
34594337916.76458,42.35820,uSimMarineV22
34594337917.01678,42.35821,uSimMarineV22
34594337917.24572,42.35821,uSimMarineV22
34594337917.47806,42.35821,uSimMarineV22
34594337917.71537,42.35821,uSimMarineV22
34594337917.96538,42.35821,uSimMarineV22
34594337918.22336,42.35821,uSimMarineV22
34594337918.47722,42.35822,uSimMarineV22
34594337918.71406,42.35822,uSimMarineV22
34594337918.952644,42.35822,uSimMarineV22
34594337919.19627,42.35822,uSimMarineV22
34594337919.4313,42.35822,uSimMarineV22
34594337919.678894,42.35823,uSimMarineV22
34594337919.93071,42.35823,uSimMarineV22
34594337920.182236,42.35823,uSimMarineV22
34594337920.40023,42.35823,uSimMarineV22
34594337920.64331,42.35823,uSimMarineV22
34594337920.88054,42.35824,uSimMarineV22
34594337921.12193,42.35824,uSimMarineV22
34594337921.346634,42.35824,uSimMarineV22
34594337921.59108,42.35824,uSimMarineV22
