time,data,src
34594337848.05854,1.13445,uFldNodeComms
34594337848.65756,1.19807,uFldNodeComms
34594337849.24316,1.17120,uFldNodeComms
34594337849.82624,1.16620,uFldNodeComms
34594337850.3956,1.13867,uFldNodeComms
34594337850.931,1.07082,uFldNodeComms
34594337851.45114,1.04027,uFldNodeComms
34594337852.02246,1.14268,uFldNodeComms
34594337852.58806,1.13120,uFldNodeComms
34594337853.10258,1.02904,uFldNodeComms
34594337853.64048,1.07576,uFldNodeComms
34594337854.19146,1.10201,uFldNodeComms
34594337854.79442,1.20584,uFldNodeComms
34594337855.35832,1.12784,uFldNodeComms
34594337855.92932,1.14200,uFldNodeComms
34594337856.480896,1.10316,uFldNodeComms
34594337857.07042,1.17903,uFldNodeComms
34594337857.66262,1.18440,uFldNodeComms
34594337858.24352,1.16180,uFldNodeComms
34594337858.84356,1.20012,uFldNodeComms
34594337859.42468,1.16220,uFldNodeComms
34594337859.99208,1.13484,uFldNodeComms
34594337860.52356,1.06296,uFldNodeComms
34594337861.08028,1.11340,uFldNodeComms
34594337861.68152,1.20248,uFldNodeComms
34594337862.25358,1.14415,uFldNodeComms
34594337862.83106,1.15492,uFldNodeComms
34594337863.35768,1.05328,uFldNodeComms
34594337863.93482,1.15419,uFldNodeComms
34594337864.488556,1.10756,uFldNodeComms
34594337865.06562,1.15401,uFldNodeComms
34594337865.648476,1.16585,uFldNodeComms
34594337866.24674,1.19644,uFldNodeComms
34594337866.81794,1.14247,uFldNodeComms
34594337867.4466,1.25728,uFldNodeComms
34594337868.02726,1.16132,uFldNodeComms
34594337868.55198,1.04941,uFldNodeComms
34594337869.11674,1.12959,uFldNodeComms
34594337869.704956,1.17636,uFldNodeComms
34594337870.26304,1.11620,uFldNodeComms
34594337870.86426,1.20233,uFldNodeComms
34594337871.44895,1.16948,uFldNodeComms
34594337872.0203,1.14272,uFldNodeComms
34594337872.53084,1.02104,uFldNodeComms
34594337873.07732,1.09291,uFldNodeComms
34594337873.674255,1.19397,uFldNodeComms
34594337874.18582,1.02312,uFldNodeComms
34594337874.75102,1.13037,uFldNodeComms
34594337875.331276,1.16055,uFldNodeComms
34594337875.86534,1.06808,uFldNodeComms
34594337876.44696,1.16319,uFldNodeComms
34594337877.00046,1.10704,uFldNodeComms
34594337877.601456,1.20200,uFldNodeComms
34594337878.19514,1.18736,uFldNodeComms
34594337878.735176,1.08012,uFldNodeComms
34594337879.316696,1.16296,uFldNodeComms
34594337879.83514,1.03688,uFldNodeComms
34594337880.437515,1.20483,uFldNodeComms
34594337881.0287,1.18236,uFldNodeComms
34594337881.60408,1.15073,uFldNodeComms
34594337882.16494,1.12177,uFldNodeComms
34594337882.69132,1.05275,uFldNodeComms
34594337883.26736,1.15204,uFldNodeComms
34594337883.82132,1.10797,uFldNodeComms
34594337884.42004,1.19748,uFldNodeComms
34594337884.99684,1.15352,uFldNodeComms
34594337885.58721,1.18056,uFldNodeComms
34594337886.160095,1.14587,uFldNodeComms
34594337886.742516,1.16484,uFldNodeComms
34594337887.28808,1.09125,uFldNodeComms
34594337887.88944,1.20267,uFldNodeComms
34594337888.46472,1.15056,uFldNodeComms
34594337888.983376,1.03732,uFldNodeComms
34594337889.58472,1.20276,uFldNodeComms
34594337890.115616,1.06177,uFldNodeComms
34594337890.71646,1.20160,uFldNodeComms
34594337891.27806,1.12328,uFldNodeComms
34594337891.88043,1.20473,uFldNodeComms
34594337892.4326,1.10432,uFldNodeComms
34594337893.00554,1.14590,uFldNodeComms
34594337893.60644,1.20184,uFldNodeComms
34594337894.19626,1.17960,uFldNodeComms
34594337894.750496,1.10849,uFldNodeComms
34594337895.3449,1.18880,uFldNodeComms
34594337895.94264,1.19548,uFldNodeComms
34594337896.47712,1.06895,uFldNodeComms
34594337897.01572,1.07713,uFldNodeComms
34594337897.59946,1.16751,uFldNodeComms
34594337898.16944,1.14000,uFldNodeComms
34594337898.70164,1.06441,uFldNodeComms
34594337899.2986,1.19392,uFldNodeComms
34594337899.89844,1.19968,uFldNodeComms
34594337900.489716,1.18251,uFldNodeComms
34594337901.01256,1.04576,uFldNodeComms
34594337901.6135,1.20177,uFldNodeComms
34594337902.19938,1.17183,uFldNodeComms
34594337902.78008,1.16129,uFldNodeComms
34594337903.31144,1.06276,uFldNodeComms
34594337903.91626,1.20972,uFldNodeComms
34594337904.491936,1.15132,uFldNodeComms
34594337905.08834,1.19281,uFldNodeComms
34594337905.69066,1.20464,uFldNodeComms
34594337906.27544,1.16956,uFldNodeComms
34594337906.82968,1.10847,uFldNodeComms
34594337907.4105,1.16153,uFldNodeComms
34594337908.01708,1.21332,uFldNodeComms
34594337908.62412,1.21408,uFldNodeComms
34594337909.1966,1.14496,uFldNodeComms
34594337909.70964,1.02608,uFldNodeComms
34594337910.63204,1.84480,uFldNodeComms
34594337911.23106,1.19809,uFldNodeComms
34594337911.82776,1.19331,uFldNodeComms
34594337912.35846,1.06140,uFldNodeComms
34594337912.92546,1.13408,uFldNodeComms
34594337913.5122,1.17345,uFldNodeComms
34594337914.08958,1.15475,uFldNodeComms
34594337914.69146,1.20375,uFldNodeComms
34594337915.27471,1.16649,uFldNodeComms
34594337915.86106,1.17268,uFldNodeComms
34594337916.44914,1.17619,uFldNodeComms
34594337916.9951,1.09184,uFldNodeComms
34594337917.59032,1.19052,uFldNodeComms
34594337918.1494,1.11816,uFldNodeComms
34594337918.7529,1.20695,uFldNodeComms
34594337919.2942,1.08267,uFldNodeComms
34594337919.80376,1.01909,uFldNodeComms
34594337920.4008,1.19408,uFldNodeComms
34594337920.99302,1.18436,uFldNodeComms
34594337921.58156,1.17717,uFldNodeComms
34594337922.141235,1.11935,uFldNodeComms
34594337922.74064,1.19868,uFldNodeComms
34594337923.31693,1.15260,uFldNodeComms
34594337923.9111,1.18840,uFldNodeComms
34594337924.51488,1.20760,uFldNodeComms
34594337925.08938,1.14896,uFldNodeComms
