time,data,src
34594337861.38233,0.00056,uFldDelve
34594337861.9833,0.00044,uFldDelve
34594337862.50714,0.00024,uFldDelve
34594337863.08494,0.00032,uFldDelve
34594337863.6391,0.00047,uFldDelve
34594337864.2345,0.00056,uFldDelve
34594337864.81968,0.00024,uFldDelve
34594337865.34868,0.00040,uFldDelve
34594337865.95014,0.00052,uFldDelve
34594337866.54648,0.00052,uFldDelve
34594337867.13018,0.00012,uFldDelve
34594337867.7111,0.00047,uFldDelve
34594337868.28424,0.00072,uFldDelve
34594337868.8406,0.00064,uFldDelve
34594337869.35596,0.00012,uFldDelve
34594337869.86706,0.00047,uFldDelve
34594337870.48062,0.00064,uFldDelve
34594337871.07064,0.00076,uFldDelve
34594337871.62272,0.00044,uFldDelve
34594337872.16812,0.00073,uFldDelve
34594337872.764915,0.00099,uFldDelve
34594337873.36664,0.00252,uFldDelve
34594337873.87262,0.00027,uFldDelve
34594337874.47228,0.00204,uFldDelve
34594337875.06546,0.00044,uFldDelve
34594337875.66326,0.00067,uFldDelve
34594337876.2265,0.00049,uFldDelve
34594337876.82607,0.00131,uFldDelve
34594337877.33438,0.00107,uFldDelve
34594337877.85716,0.00069,uFldDelve
34594337878.402916,0.00040,uFldDelve
34594337878.93666,0.00119,uFldDelve
34594337879.53008,0.00073,uFldDelve
34594337880.13012,0.00037,uFldDelve
34594337880.73526,0.00032,uFldDelve
34594337881.254776,0.00049,uFldDelve
34594337881.850395,0.00053,uFldDelve
34594337882.44222,0.00108,uFldDelve
34594337883.02462,0.00020,uFldDelve
34594337883.5579,0.00076,uFldDelve
34594337884.107475,0.00049,uFldDelve
34594337884.707855,0.00037,uFldDelve
34594337885.31236,0.00037,uFldDelve
34594337885.91072,0.00060,uFldDelve
34594337886.47734,0.00089,uFldDelve
34594337887.01482,0.00035,uFldDelve
34594337887.6176,0.00024,uFldDelve
34594337888.20662,0.00060,uFldDelve
34594337888.77384,0.00072,uFldDelve
34594337889.3162,0.00044,uFldDelve
34594337889.917915,0.00020,uFldDelve
34594337890.478516,0.00073,uFldDelve
34594337891.076836,0.00053,uFldDelve
34594337891.67782,0.00047,uFldDelve
34594337892.27748,0.00020,uFldDelve
34594337892.86432,0.00044,uFldDelve
34594337893.45784,0.00032,uFldDelve
34594337894.04258,0.00069,uFldDelve
34594337894.6054,0.00043,uFldDelve
34594337895.19338,0.00060,uFldDelve
34594337895.78038,0.00060,uFldDelve
34594337896.38098,0.00056,uFldDelve
34594337896.97106,0.00015,uFldDelve
34594337897.57188,0.00064,uFldDelve
34594337898.09804,0.00064,uFldDelve
34594337898.6957,0.00035,uFldDelve
34594337899.30146,0.00049,uFldDelve
34594337899.90082,0.00081,uFldDelve
34594337900.4897,0.00047,uFldDelve
34594337901.0045,0.00040,uFldDelve
34594337901.56148,0.00060,uFldDelve
34594337902.14472,0.00072,uFldDelve
34594337902.696075,0.00084,uFldDelve
34594337903.29902,0.00163,uFldDelve
34594337903.89222,0.00041,uFldDelve
34594337904.48282,0.00079,uFldDelve
34594337905.077415,0.00064,uFldDelve
34594337905.6355,0.00108,uFldDelve
34594337906.22568,0.00052,uFldDelve
34594337906.8107,0.00139,uFldDelve
34594337907.389175,0.00172,uFldDelve
34594337907.96598,0.00172,uFldDelve
34594337908.6177,0.00032,uFldDelve
34594337909.19728,0.00079,uFldDelve
34594337909.7519,0.00052,uFldDelve
34594337910.63462,0.00188,uFldDelve
34594337911.2162,0.00024,uFldDelve
34594337911.75728,0.00044,uFldDelve
34594337912.35692,0.00171,uFldDelve
34594337912.92196,0.00024,uFldDelve
34594337913.49948,0.00064,uFldDelve
34594337914.0803,0.00067,uFldDelve
34594337914.63867,0.00073,uFldDelve
34594337915.19602,0.00047,uFldDelve
34594337915.79009,0.00121,uFldDelve
34594337916.378876,0.00079,uFldDelve
34594337916.97806,0.00128,uFldDelve
34594337917.5499,0.00029,uFldDelve
34594337918.14924,0.00047,uFldDelve
34594337918.75148,0.00092,uFldDelve
34594337919.29437,0.00056,uFldDelve
34594337919.89728,0.00027,uFldDelve
34594337920.42878,0.00272,uFldDelve
34594337920.99422,0.00076,uFldDelve
